4K LSB	4K MSB	4K CSB	LSB	MSB	CSB	PROG	4K READ FW	READ FW	WBUF FW 0	WBUF FW 1	CH XFER LAT	ERASE	CHANNEL BW	UNIX TIME	EXCEL TIME	OVERALL PERF	randread.4	randread.8	randread.16	randread.32	randread.64	randread.128	randread.256	randwrite.4	randwrite.8	randwrite.16	randwrite.32	randwrite.64	randwrite.128	randwrite.256
																ACTUAL	62.922332749999995	76.1328555	86.47144875	104.28622675	136.775918	197.36059049999997	284.24719350000004	11.562852500000002	12.400980250000002	14.104175	17.44162075	24.0179325	41.89336175	81.96446875000001
2.0	4.0	32.0	1.0	8.0	2.0	111347.2098917026	3053.0	9522.0	75000.0	84435.0	0.6918918918918919	1057317.0	1661628.0	1489.0	2642.0	2373.0	230.0	1045.0	0.18733333333333335	6.0	1696914243.903353	45209.5861562888	1.657682269789473	110.410859	114.631804	119.105588	144.186184	263.283766	284.753489	323.540255	9.07829	16.445069	32.652506	65.235721	130.447173	260.784155	526.923259
3.0	4.0	4.0	8.0	32.0	2.0	7552.2475366038625	941.0	8972.0	5000.0	6604.0	0.8247528736740748	50000.0	50000.0	1797.0	0.0	0.0	290.0	0.0	0.038442441927129437	6.0	1696914685.452785	45209.59126681464	0.8060528411486965	20.615537	25.029778	33.192645	51.461188	89.239976	146.991699	261.997107	8.184246	11.426372	22.499513	38.171802	67.823554	128.577346	253.255508
3.0	1.0	32.0	8.0	4.0	4.0	58313.823832536495	2859.0	1165.0	67446.0	92246.0	0.6184082161587291	1656528.0	4634084.0	4551.0	3109.0	9458.0	207.0	1317.0	0.17167332762426663	6.0	1696914976.9862437	45209.59464104449	1.5850306324161043	124.932387	212.410323	324.320005	352.219721	364.084709	382.724282	420.351228	20.075257	24.48172	32.131473	47.669328	76.730058	135.174915	251.140663
2.0	2.0	16.0	2.0	32.0	4.0	15487.190215539915	2700.0	8808.0	136763.0	147586.0	0.8734907069250615	2041798.0	2949384.0	4811.0	4964.0	1669.0	0.0	3797.0	0.1124530721083592	6.0	1696915368.8939865	45209.59917701373	1.4917780557717177	212.398908	216.422173	246.29274	274.219798	306.618089	561.961209	628.999402	9.007445	13.528459	23.240315	41.37364	72.959705	137.653058	264.873635
2.0	4.0	8.0	4.0	64.0	4.0	8686.9611034663	1275.0	1889.0	17863.0	23370.0	1.4378244208311626	270933.0	1226120.0	5000.0	238.0	10000.0	89.0	4650.0	0.1159907613097669	6.0	1696915757.5947595	45209.60367586527	0.583188896827866	50.568007	54.963162	59.389532	78.253855	110.476669	144.286189	215.495161	18.725133	21.257356	25.759956	35.519297	52.472682	88.468795	158.305946
2.0	8.0	8.0	8.0	16.0	4.0	52875.327440267676	3659.0	13899.0	104912.0	145587.0	0.5776400321150343	1981510.0	3964801.0	4975.0	6777.0	7378.0	907.0	4665.0	0.13346982673985291	6.0	1696916076.8654625	45209.60737112803	0.8824161311485124	151.547631	151.571045	152.5336	156.473767	221.434551	246.937518	460.52938	14.604337	16.025732	19.750541	30.921533	61.814895	122.805036	243.117563
3.0	4.0	4.0	8.0	128.0	2.0	2048.000000000001	400.0	1000.0	5000.0	7000.0	0.424950057560293	1886313.0	3372248.0	5000.0	7646.0	9698.0	0.0	5000.0	0.01	6.0	1696916447.421274	45209.61165996845	0.9968714744230629	35.882301	36.33049	44.705325	80.797416	143.827169	208.580858	340.141436	20.20648	24.456332	32.828255	49.049276	80.543334	144.787386	272.237016
2.0	1.0	8.0	4.0	8.0	4.0	6795.208769318118	584.0	4058.0	31143.0	39250.0	1.0473627606860214	50000.0	4669988.0	2070.0	8925.0	6755.0	709.0	1655.0	0.09807984908244702	6.0	1696916804.8011463	45209.61579630956	0.4296811891239506	64.401208	92.882965	169.688085	169.843185	174.813998	184.142105	203.038164	14.144653	16.483406	20.320001	27.883493	42.116205	69.91126	125.902723
1.0	1.0	16.0	2.0	128.0	4.0	219480.5274591915	2114.0	11269.0	68370.0	73152.0	0.43162696277571083	2621785.0	637298.0	143.0	8854.0	1199.0	208.0	941.0	0.08229327160462685	6.0	1696917113.6675644	45209.61937115237	0.3166213568133577	76.948894	93.619874	104.321828	115.285773	137.880321	184.157115	191.178942	7.504477	9.601043	14.179691	22.247281	39.266474	78.148479	156.37536
3.0	4.0	4.0	8.0	128.0	2.0	7671.286775196104	1336.0	12018.0	17526.0	24536.0	0.9537766998079571	410145.0	50000.0	2396.0	1217.0	287.0	353.0	461.0	0.02436840296430709	6.0	1696917400.2202327	45209.622687734176	0.30056303951654023	45.617416	45.663222	46.309934	67.05718	83.077762	100.706246	132.4769	8.095771	9.643896	10.560478	16.692374	27.399734	51.340828	91.163945
1.0	8.0	8.0	2.0	128.0	4.0	2898.3839340041427	4000.0	7986.0	149443.0	190329.0	0.5901706078921566	50000.0	921694.0	4095.0	4423.0	8323.0	402.0	90.0	0.17349099144016758	6.0	1696917650.0143065	45209.62557886929	7.397356245656715	184.533947	208.527002	261.336717	365.254405	613.065949	1026.270996	1849.030943	39.985411	64.978288	119.337724	227.327121	434.861683	851.157134	1685.500809
3.0	4.0	8.0	8.0	64.0	2.0	108789.50277602271	1507.0	6362.0	8049.0	9286.0	1.088535956224059	2862012.0	1816680.0	2062.0	3561.0	6477.0	560.0	263.0	0.10700534033552815	6.0	1696918451.656534	45209.63485713581	0.45494621159058257	27.369255	27.962779	28.042086	40.231988	51.823859	65.392282	92.551344	13.496424	14.475358	18.856686	24.038871	34.305546	53.939461	94.409815
